AR230V,AR-230V (6K–8K, 343.6, 124.2),36.666666666666664,-114.51666666666667
AR231V,AR-231V (6K–8K, 343.6, 124.2),36.333333333333336,-116.23333333333333
AR624,"AR-624 (FL190–220, 306.2, 323.2)",37.083333333333336,-112.55
AR625,"AR-625 (FL230–250, 324.05, 126.95)",37.28333333333333,-118.03333333333333
AR625HI,"AR-625 HI (FL230–250, 319.8)",37.28333333333333,-118.03333333333333
AR625LO,"AR-625 LO (FL180–210, 319.8)",37.28333333333333,-118.03333333333333
AR635,"AR-635 (FL190–260, 360.8)",38.516666666666666,-115.71666666666667
